email_id,campaign_type,subject_line,sent_date,device_type,region,customer_segment,delivered,opened,clicked,converted,unsubscribed
EM107428,Promotional,Version_B,2025-02-12,Desktop,West,Returning,1,1,1,0,0
EM107429,Promotional,Version_A,2025-05-19,Mobile,West,VIP,0,0,0,0,0
EM107430,Promotional,Version_B,2025-06-13,Mobile,South,VIP,1,1,1,1,0
EM107431,Promotional,Version_B,2024-12-23,Desktop,North,New,1,0,0,0,0
EM107432,Welcome,Version_B,2025-05-15,Mobile,East,New,1,0,0,0,0
EM107433,Welcome,Version_A,2025-05-11,Desktop,East,New,1,0,0,0,0
EM107434,Welcome,Version_A,2025-01-10,Mobile,West,New,1,0,0,0,0
EM107435,Newsletter,Version_A,2025-03-25,Mobile,South,New,1,0,0,0,0
EM107436,Welcome,Version_A,2025-05-31,Desktop,North,New,1,0,0,0,0
EM107437,Welcome,Version_B,2025-03-07,Desktop,South,New,1,0,0,0,0
EM107438,Promotional,Version_A,2025-02-06,Desktop,East,New,1,0,0,0,0
EM107439,Welcome,Version_B,2025-03-10,Desktop,West,New,1,0,0,0,0
EM107440,Promotional,Version_B,2025-03-06,Desktop,West,New,1,1,0,0,0
EM107441,Welcome,Version_B,2025-05-06,Mobile,South,Returning,1,0,0,0,0
EM107442,Welcome,Version_B,2025-03-21,Tablet,West,New,1,0,0,0,0
EM107443,Promotional,Version_A,2025-03-27,Desktop,North,VIP,1,0,0,0,0
EM107444,Promotional,Version_A,2025-06-11,Desktop,East,New,1,1,1,0,0
EM107445,Newsletter,Version_A,2025-01-23,Mobile,North,VIP,1,0,0,0,0
EM107446,Promotional,Version_A,2025-06-03,Tablet,South,New,1,0,0,0,0
EM107447,Promotional,Version_B,2025-02-16,Mobile,East,Returning,1,1,0,0,0
EM107448,Promotional,Version_A,2025-04-28,Mobile,North,New,1,0,0,0,0
EM107449,Welcome,Version_A,2024-12-16,Mobile,North,Returning,1,1,0,0,0
EM107450,Promotional,Version_B,2025-01-13,Mobile,North,New,1,1,0,0,0
EM107451,Promotional,Version_A,2025-02-04,Mobile,East,VIP,1,0,0,0,0
EM107452,Promotional,Version_B,2025-03-25,Desktop,East,New,1,0,0,0,0
EM107453,Promotional,Version_A,2025-03-27,Desktop,West,New,1,0,0,0,0
EM107454,Newsletter,Version_A,2025-01-16,Mobile,South,Returning,1,0,0,0,0
EM107455,Newsletter,Version_B,2024-12-23,Desktop,West,Returning,1,1,0,0,0
EM107456,Promotional,Version_B,2024-12-25,Mobile,South,VIP,1,0,0,0,0
EM107457,Promotional,Version_A,2025-04-17,Mobile,East,New,1,0,0,0,0
EM107458,Welcome,Version_A,2025-02-28,Mobile,North,Returning,1,1,0,0,0
EM107459,Promotional,Version_A,2025-05-01,Desktop,West,Returning,1,0,0,0,0
EM107460,Promotional,Version_A,2025-02-06,Mobile,East,Returning,1,0,0,0,0
EM107461,Promotional,Version_A,2025-02-27,Mobile,East,Returning,1,0,0,0,0
EM107462,Newsletter,Version_B,2025-03-21,Mobile,East,New,1,1,0,0,0
EM107463,Promotional,Version_A,2025-05-11,Desktop,West,New,1,0,0,0,0
EM107464,Promotional,Version_A,2024-12-19,Desktop,East,Returning,1,0,0,0,0
EM107465,Promotional,Version_B,2025-01-07,Mobile,South,Returning,1,0,0,0,0
EM107466,Newsletter,Version_A,2025-05-23,Mobile,South,VIP,1,0,0,0,0
EM107467,Promotional,Version_A,2025-01-14,Desktop,North,Returning,1,0,0,0,0
EM107468,Promotional,Version_B,2025-03-30,Desktop,West,VIP,1,1,0,0,0
EM107469,Promotional,Version_A,2025-01-27,Mobile,West,New,1,0,0,0,0
EM107470,Newsletter,Version_B,2025-05-10,Desktop,West,New,1,1,0,0,0
EM107471,Welcome,Version_A,2025-01-07,Tablet,West,New,1,0,0,0,0
EM107472,Newsletter,Version_A,2025-04-11,Mobile,West,VIP,1,0,0,0,0
EM107473,Promotional,Version_A,2024-12-26,Desktop,East,New,1,1,1,1,0
EM107474,Promotional,Version_A,2025-06-10,Mobile,East,New,1,1,1,0,0
EM107475,Promotional,Version_A,2025-03-09,Desktop,South,New,1,0,0,0,0
EM107476,Promotional,Version_A,2025-04-08,Mobile,West,New,1,0,0,0,0
EM107477,Welcome,Version_B,2025-01-08,Mobile,West,New,1,0,0,0,0
EM107478,Newsletter,Version_B,2025-06-11,Desktop,West,New,1,0,0,0,0
EM107479,Promotional,Version_A,2025-04-10,Desktop,South,New,1,0,0,0,0
EM107480,Promotional,Version_B,2025-05-05,Mobile,West,VIP,1,1,1,0,0
EM107481,Welcome,Version_B,2025-02-24,Mobile,West,Returning,1,0,0,0,0
EM107482,Promotional,Version_B,2025-01-12,Mobile,East,Returning,1,0,0,0,0
EM107483,Promotional,Version_A,2025-01-08,Desktop,South,Returning,1,1,0,0,0
EM107484,Promotional,Version_B,2025-03-11,Desktop,East,Returning,1,0,0,0,0
EM107485,Promotional,Version_A,2025-03-24,Mobile,North,VIP,1,1,0,0,0
EM107486,Promotional,Version_A,2025-05-03,Desktop,West,VIP,1,1,0,0,0
EM107487,Newsletter,Version_B,2025-06-10,Desktop,North,New,1,1,1,0,0
EM107488,Promotional,Version_B,2025-05-03,Mobile,West,VIP,1,0,0,0,0
EM107489,Newsletter,Version_B,2025-03-06,Desktop,North,New,1,0,0,0,0
EM107490,Welcome,Version_B,2025-03-24,Mobile,East,New,1,0,0,0,0
EM107491,Promotional,Version_A,2025-06-08,Desktop,South,New,1,0,0,0,0
EM107492,Promotional,Version_B,2025-06-10,Mobile,North,Returning,1,1,0,0,0
EM107493,Promotional,Version_A,2025-01-02,Mobile,East,Returning,1,0,0,0,0
EM107494,Newsletter,Version_A,2025-04-05,Mobile,North,New,1,0,0,0,0
EM107495,Welcome,Version_B,2025-02-05,Desktop,North,Returning,1,0,0,0,0
EM107496,Welcome,Version_A,2025-01-18,Mobile,South,New,1,0,0,0,0
EM107497,Newsletter,Version_B,2025-04-06,Mobile,East,New,1,0,0,0,0
EM107498,Welcome,Version_A,2025-05-18,Tablet,South,New,1,1,1,0,0
EM107499,Promotional,Version_B,2025-02-19,Tablet,West,Returning,1,1,0,0,0
EM107500,Promotional,Version_A,2025-02-03,Tablet,South,New,1,0,0,0,0
EM107501,Newsletter,Version_A,2025-03-29,Mobile,South,New,1,0,0,0,0
EM107502,Welcome,Version_B,2025-05-10,Desktop,North,VIP,0,0,0,0,0
EM107503,Welcome,Version_A,2025-01-26,Mobile,North,VIP,1,1,1,0,0
EM107504,Promotional,Version_B,2025-01-18,Mobile,North,New,1,0,0,0,0
EM107505,Newsletter,Version_B,2024-12-29,Mobile,East,Returning,1,0,0,0,0
EM107506,Promotional,Version_B,2025-05-07,Mobile,South,New,1,1,1,0,0
EM107507,Promotional,Version_B,2025-03-23,Mobile,West,Returning,1,0,0,0,0
EM107508,Promotional,Version_A,2025-02-21,Mobile,North,Returning,1,1,1,0,0
EM107509,Newsletter,Version_B,2025-03-09,Desktop,West,New,1,1,0,0,0
EM107510,Newsletter,Version_A,2025-06-01,Mobile,South,New,1,1,0,0,0
EM107511,Newsletter,Version_A,2025-06-14,Mobile,South,New,1,0,0,0,0
EM107512,Welcome,Version_A,2025-01-13,Mobile,South,Returning,1,0,0,0,0
EM107513,Welcome,Version_B,2025-05-10,Tablet,West,VIP,1,0,0,0,0
EM107514,Promotional,Version_B,2025-03-12,Mobile,West,VIP,1,1,0,0,0
EM107515,Newsletter,Version_B,2025-01-29,Mobile,West,VIP,1,1,1,0,0
EM107516,Promotional,Version_B,2025-02-12,Mobile,South,VIP,1,1,0,0,0
EM107517,Welcome,Version_B,2025-03-03,Desktop,South,New,1,0,0,0,0
EM107518,Newsletter,Version_B,2025-01-07,Mobile,North,Returning,1,0,0,0,0
EM107519,Welcome,Version_A,2025-05-27,Mobile,East,New,1,0,0,0,0
EM107520,Promotional,Version_B,2025-06-09,Mobile,West,VIP,1,0,0,0,0
EM107521,Promotional,Version_B,2024-12-28,Desktop,East,Returning,1,1,1,0,0
EM107522,Promotional,Version_A,2025-01-22,Mobile,West,New,1,0,0,0,0
EM107523,Newsletter,Version_B,2024-12-22,Desktop,West,Returning,1,0,0,0,0
EM107524,Promotional,Version_A,2025-06-08,Mobile,East,New,1,0,0,0,0
EM107525,Promotional,Version_B,2025-03-04,Tablet,East,New,1,0,0,0,0
EM107526,Promotional,Version_B,2025-03-05,Desktop,West,VIP,1,1,0,0,0
EM107527,Promotional,Version_B,2025-01-24,Desktop,South,VIP,1,1,0,0,0
EM107528,Promotional,Version_B,2025-01-18,Mobile,North,New,1,0,0,0,0
EM107529,Promotional,Version_B,2025-06-13,Mobile,West,New,1,0,0,0,0
EM107530,Welcome,Version_B,2025-02-06,Mobile,North,New,1,0,0,0,0
EM107531,Welcome,Version_A,2025-05-28,Desktop,South,VIP,1,0,0,0,0
EM107532,Welcome,Version_A,2025-06-12,Tablet,South,VIP,1,1,0,0,0
EM107533,Promotional,Version_B,2025-01-01,Mobile,North,Returning,1,0,0,0,0
EM107534,Newsletter,Version_B,2025-01-04,Desktop,West,Returning,1,1,1,1,0
EM107535,Newsletter,Version_B,2025-01-25,Mobile,North,Returning,1,1,0,0,0
EM107536,Newsletter,Version_A,2025-02-17,Tablet,West,New,1,0,0,0,0
EM107537,Promotional,Version_B,2025-04-29,Mobile,East,VIP,1,0,0,0,0
EM107538,Promotional,Version_B,2025-04-07,Mobile,West,Returning,1,0,0,0,0
EM107539,Promotional,Version_A,2025-03-25,Mobile,East,New,1,1,1,0,0
EM107540,Welcome,Version_B,2025-05-30,Desktop,East,New,1,0,0,0,0
EM107541,Welcome,Version_B,2025-02-13,Desktop,North,Returning,1,1,0,0,0
EM107542,Promotional,Version_B,2024-12-24,Mobile,East,New,1,1,0,0,0
EM107543,Newsletter,Version_B,2024-12-21,Mobile,North,Returning,1,0,0,0,0
EM107544,Welcome,Version_A,2025-01-18,Mobile,North,VIP,1,0,0,0,0
EM107545,Welcome,Version_B,2025-03-15,Mobile,South,Returning,1,0,0,0,0
EM107546,Newsletter,Version_B,2025-01-25,Mobile,North,Returning,1,1,0,0,0
EM107547,Promotional,Version_A,2025-03-12,Desktop,South,Returning,1,0,0,0,0
EM107548,Newsletter,Version_B,2025-01-12,Desktop,South,New,1,0,0,0,0
EM107549,Newsletter,Version_B,2025-05-18,Desktop,North,Returning,1,0,0,0,0
EM107550,Newsletter,Version_A,2025-01-21,Desktop,West,New,1,1,0,0,0
EM107551,Promotional,Version_A,2024-12-16,Mobile,West,VIP,1,0,0,0,0
EM107552,Promotional,Version_A,2025-01-08,Desktop,North,VIP,1,1,1,0,0
EM107553,Promotional,Version_B,2025-01-21,Mobile,East,New,1,1,0,0,0
EM107554,Promotional,Version_B,2025-02-11,Desktop,North,Returning,1,0,0,0,0
EM107555,Promotional,Version_A,2025-03-30,Mobile,East,Returning,1,1,0,0,0
EM107556,Welcome,Version_A,2024-12-21,Desktop,West,VIP,1,0,0,0,0
EM107557,Promotional,Version_A,2025-06-09,Mobile,East,Returning,1,0,0,0,0
EM107558,Promotional,Version_B,2025-04-01,Mobile,North,Returning,1,1,0,0,0
EM107559,Newsletter,Version_B,2025-01-24,Desktop,East,Returning,1,0,0,0,0
EM107560,Newsletter,Version_B,2025-06-11,Mobile,South,New,1,1,1,0,0
EM107561,Promotional,Version_B,2025-03-29,Mobile,South,New,1,1,0,0,0
EM107562,Welcome,Version_B,2025-03-18,Desktop,North,New,1,1,1,1,0
EM107563,Newsletter,Version_A,2025-01-07,Desktop,North,New,1,1,0,0,0
EM107564,Promotional,Version_B,2025-01-19,Mobile,North,New,1,0,0,0,0
EM107565,Newsletter,Version_B,2025-03-04,Mobile,West,Returning,1,0,0,0,0
EM107566,Newsletter,Version_B,2025-05-01,Mobile,West,Returning,1,0,0,0,0
EM107567,Welcome,Version_B,2025-01-04,Desktop,West,VIP,1,0,0,0,0
EM107568,Newsletter,Version_B,2025-01-10,Mobile,South,New,1,0,0,0,0
EM107569,Welcome,Version_B,2025-02-07,Desktop,East,VIP,1,0,0,0,0
EM107570,Promotional,Version_B,2025-03-09,Mobile,South,Returning,1,1,0,0,0
EM107571,Promotional,Version_B,2025-04-26,Mobile,East,Returning,1,0,0,0,0
EM107572,Welcome,Version_B,2025-04-10,Mobile,East,Returning,1,1,0,0,0
EM107573,Newsletter,Version_A,2025-02-11,Mobile,North,Returning,1,0,0,0,0
EM107574,Welcome,Version_A,2025-05-27,Desktop,North,New,1,0,0,0,0
EM107575,Welcome,Version_B,2025-02-26,Mobile,West,Returning,1,0,0,0,0
EM107576,Promotional,Version_A,2025-01-17,Tablet,North,Returning,1,1,0,0,0
EM107577,Newsletter,Version_A,2025-02-04,Mobile,South,VIP,1,0,0,0,0
EM107578,Newsletter,Version_A,2025-04-27,Mobile,South,VIP,0,0,0,0,0
EM107579,Newsletter,Version_B,2025-05-05,Mobile,South,Returning,1,0,0,0,0
EM107580,Promotional,Version_B,2025-02-11,Desktop,North,Returning,1,0,0,0,0
EM107581,Promotional,Version_A,2025-02-09,Desktop,North,VIP,1,0,0,0,0
EM107582,Welcome,Version_A,2025-04-13,Mobile,East,VIP,0,0,0,0,0
EM107583,Welcome,Version_B,2025-01-20,Tablet,East,Returning,1,0,0,0,0
EM107584,Promotional,Version_A,2025-01-15,Mobile,North,Returning,1,1,1,0,0
EM107585,Promotional,Version_A,2025-01-03,Desktop,South,New,1,0,0,0,0
EM107586,Promotional,Version_B,2025-04-19,Desktop,North,Returning,1,0,0,0,0
EM107587,Newsletter,Version_B,2025-03-05,Desktop,West,New,1,1,1,0,0
EM107588,Promotional,Version_A,2025-04-02,Tablet,West,Returning,1,0,0,0,0
EM107589,Welcome,Version_B,2025-02-04,Desktop,South,New,1,0,0,0,0
EM107590,Welcome,Version_A,2025-03-12,Tablet,West,New,1,1,0,0,0
EM107591,Newsletter,Version_B,2025-03-09,Mobile,North,New,1,0,0,0,0
EM107592,Newsletter,Version_A,2025-06-08,Mobile,North,VIP,1,0,0,0,1
EM107593,Newsletter,Version_A,2025-03-03,Desktop,East,Returning,1,0,0,0,0
EM107594,Welcome,Version_B,2025-05-02,Desktop,West,Returning,1,0,0,0,0
EM107595,Newsletter,Version_B,2025-03-25,Mobile,West,Returning,1,0,0,0,0
EM107596,Welcome,Version_A,2025-05-21,Mobile,West,VIP,1,0,0,0,0
EM107597,Welcome,Version_A,2025-02-12,Desktop,West,New,1,0,0,0,0
EM107598,Newsletter,Version_B,2025-05-09,Tablet,South,Returning,1,0,0,0,0
EM107599,Promotional,Version_B,2025-04-13,Mobile,South,Returning,1,1,1,1,0
EM107600,Promotional,Version_A,2025-06-07,Mobile,North,VIP,1,0,0,0,0
EM107601,Welcome,Version_B,2025-04-19,Mobile,West,New,1,1,1,0,0
EM107602,Promotional,Version_A,2024-12-26,Mobile,East,VIP,1,1,0,0,0
EM107603,Newsletter,Version_B,2025-06-10,Desktop,North,New,1,0,0,0,0
EM107604,Promotional,Version_A,2025-03-26,Tablet,North,New,1,0,0,0,0
EM107605,Promotional,Version_A,2025-04-05,Mobile,South,New,1,1,0,0,0
EM107606,Welcome,Version_A,2025-01-23,Desktop,North,New,1,1,1,1,0
EM107607,Promotional,Version_A,2025-01-02,Desktop,East,Returning,1,1,1,1,0
EM107608,Promotional,Version_A,2025-03-11,Mobile,West,Returning,1,1,1,1,0
EM107609,Welcome,Version_A,2025-03-24,Desktop,North,New,1,1,1,1,0
EM107610,Promotional,Version_A,2025-05-18,Desktop,East,Returning,1,1,0,0,0
EM107611,Welcome,Version_A,2025-06-12,Desktop,South,Returning,1,0,0,0,0
EM107612,Newsletter,Version_B,2025-03-04,Mobile,South,Returning,1,0,0,0,0
EM107613,Promotional,Version_A,2024-12-21,Desktop,West,Returning,1,0,0,0,0
EM107614,Welcome,Version_B,2025-03-01,Mobile,North,VIP,1,1,0,0,0
EM107615,Promotional,Version_A,2025-02-07,Mobile,East,Returning,1,0,0,0,0
EM107616,Promotional,Version_A,2025-03-15,Mobile,South,New,1,1,0,0,0
EM107617,Newsletter,Version_B,2025-05-22,Mobile,East,New,1,1,1,0,0
EM107618,Newsletter,Version_B,2025-05-02,Mobile,South,New,0,0,0,0,0
EM107619,Promotional,Version_A,2025-05-08,Mobile,South,Returning,1,0,0,0,0
EM107620,Newsletter,Version_A,2025-02-18,Desktop,West,VIP,1,0,0,0,0
EM107621,Promotional,Version_B,2025-02-19,Desktop,East,Returning,1,0,0,0,0
EM107622,Welcome,Version_B,2025-03-22,Mobile,East,New,1,0,0,0,0
EM107623,Promotional,Version_B,2025-04-07,Mobile,East,Returning,1,0,0,0,0
EM107624,Promotional,Version_A,2025-05-23,Desktop,South,Returning,1,0,0,0,0
EM107625,Promotional,Version_A,2025-05-15,Mobile,West,VIP,1,0,0,0,0
EM107626,Newsletter,Version_B,2024-12-27,Mobile,East,New,1,0,0,0,0
EM107627,Promotional,Version_B,2025-05-13,Desktop,North,Returning,1,0,0,0,0
EM107628,Newsletter,Version_B,2025-05-10,Mobile,East,VIP,1,0,0,0,0
EM107629,Newsletter,Version_B,2025-06-13,Mobile,South,VIP,1,0,0,0,0
EM107630,Promotional,Version_B,2025-05-30,Mobile,West,New,1,1,1,0,0
EM107631,Promotional,Version_A,2025-01-04,Mobile,East,New,1,0,0,0,0
EM107632,Promotional,Version_A,2025-05-07,Tablet,East,Returning,1,0,0,0,0
EM107633,Newsletter,Version_B,2025-04-28,Mobile,East,VIP,1,1,0,0,0
EM107634,Promotional,Version_A,2025-03-08,Mobile,North,New,1,1,0,0,0
EM107635,Welcome,Version_A,2025-04-05,Desktop,South,VIP,1,1,0,0,0
EM107636,Promotional,Version_A,2025-04-19,Mobile,North,New,1,0,0,0,0
EM107637,Promotional,Version_A,2025-03-02,Mobile,North,Returning,1,0,0,0,0
EM107638,Welcome,Version_A,2025-05-17,Desktop,South,Returning,1,0,0,0,0
EM107639,Welcome,Version_B,2025-03-10,Desktop,South,New,1,1,0,0,0
EM107640,Promotional,Version_A,2025-03-29,Mobile,East,New,1,1,0,0,0
EM107641,Promotional,Version_B,2025-02-28,Mobile,South,Returning,1,0,0,0,0
EM107642,Promotional,Version_A,2025-04-06,Desktop,East,Returning,1,0,0,0,0
EM107643,Promotional,Version_A,2025-01-14,Mobile,North,New,1,0,0,0,0
EM107644,Welcome,Version_B,2025-03-28,Mobile,East,Returning,1,0,0,0,0
EM107645,Promotional,Version_B,2025-02-20,Mobile,South,Returning,1,0,0,0,0
EM107646,Promotional,Version_A,2025-05-31,Mobile,East,Returning,1,1,1,1,0
EM107647,Welcome,Version_B,2025-01-10,Mobile,North,VIP,1,0,0,0,0
EM107648,Promotional,Version_A,2025-04-30,Mobile,South,Returning,1,0,0,0,0
EM107649,Promotional,Version_B,2025-03-17,Desktop,South,Returning,1,0,0,0,0
EM107650,Welcome,Version_A,2024-12-30,Mobile,West,Returning,1,1,0,0,0
EM107651,Welcome,Version_A,2025-04-04,Mobile,East,Returning,1,0,0,0,0
EM107652,Welcome,Version_B,2025-04-06,Mobile,East,New,1,0,0,0,0
EM107653,Newsletter,Version_B,2024-12-27,Desktop,East,VIP,1,0,0,0,0
EM107654,Newsletter,Version_A,2025-02-12,Mobile,North,New,1,0,0,0,0
EM107655,Newsletter,Version_B,2025-03-03,Mobile,North,Returning,1,0,0,0,0
EM107656,Newsletter,Version_A,2025-04-30,Mobile,South,Returning,1,1,1,0,0
EM107657,Promotional,Version_B,2025-06-13,Mobile,South,New,0,0,0,0,0
EM107658,Promotional,Version_A,2025-04-13,Tablet,North,New,1,1,1,0,0
EM107659,Promotional,Version_B,2025-04-18,Desktop,East,New,1,0,0,0,0
EM107660,Welcome,Version_A,2025-04-01,Mobile,East,New,1,1,1,0,0
EM107661,Promotional,Version_A,2025-01-15,Desktop,North,VIP,1,0,0,0,0
EM107662,Newsletter,Version_B,2025-02-07,Mobile,East,VIP,1,0,0,0,0
EM107663,Promotional,Version_B,2025-05-16,Mobile,North,New,1,0,0,0,1
EM107664,Promotional,Version_B,2025-06-01,Mobile,East,New,1,0,0,0,0
EM107665,Promotional,Version_A,2025-01-09,Desktop,East,VIP,1,0,0,0,0
EM107666,Promotional,Version_B,2025-04-02,Mobile,West,New,1,1,1,1,0
EM107667,Promotional,Version_B,2025-05-20,Mobile,South,VIP,1,0,0,0,0
EM107668,Newsletter,Version_B,2025-04-21,Mobile,East,New,0,0,0,0,0
EM107669,Promotional,Version_B,2025-03-06,Mobile,East,Returning,1,0,0,0,0
EM107670,Newsletter,Version_A,2025-01-19,Desktop,North,New,1,1,0,0,0
EM107671,Promotional,Version_B,2025-03-21,Desktop,West,New,0,0,0,0,0
EM107672,Newsletter,Version_B,2025-03-08,Desktop,West,New,1,0,0,0,0
EM107673,Promotional,Version_A,2025-04-24,Desktop,North,Returning,1,1,0,0,0
EM107674,Promotional,Version_B,2025-02-11,Tablet,North,New,1,1,0,0,0
EM107675,Promotional,Version_B,2025-05-25,Mobile,North,Returning,1,1,0,0,0
EM107676,Newsletter,Version_B,2024-12-20,Mobile,East,New,1,0,0,0,0
EM107677,Newsletter,Version_A,2025-05-22,Mobile,North,New,1,1,0,0,0
EM107678,Welcome,Version_B,2025-05-23,Mobile,South,Returning,1,1,1,0,0
EM107679,Welcome,Version_A,2025-01-25,Mobile,North,New,1,0,0,0,0
EM107680,Newsletter,Version_B,2025-02-09,Mobile,East,New,1,0,0,0,0
EM107681,Promotional,Version_B,2025-02-25,Mobile,South,Returning,1,0,0,0,0
EM107682,Promotional,Version_B,2025-01-29,Mobile,East,Returning,1,0,0,0,0
EM107683,Promotional,Version_A,2025-04-05,Tablet,South,VIP,1,0,0,0,0
EM107684,Welcome,Version_B,2025-03-12,Mobile,South,Returning,1,0,0,0,0
EM107685,Newsletter,Version_B,2025-02-08,Mobile,South,New,1,1,1,0,0
EM107686,Newsletter,Version_A,2025-06-10,Desktop,East,New,1,0,0,0,0
EM107687,Promotional,Version_B,2025-04-16,Mobile,South,New,1,1,0,0,0
EM107688,Promotional,Version_B,2025-05-21,Mobile,West,New,1,0,0,0,0
EM107689,Newsletter,Version_B,2025-05-27,Mobile,West,New,1,0,0,0,0
EM107690,Welcome,Version_A,2025-01-09,Desktop,East,New,1,0,0,0,0
EM107691,Newsletter,Version_A,2025-02-02,Desktop,West,New,1,0,0,0,0
EM107692,Promotional,Version_B,2025-04-23,Desktop,South,New,1,1,1,0,0
EM107693,Promotional,Version_A,2025-03-30,Mobile,North,New,1,0,0,0,0
EM107694,Newsletter,Version_A,2025-04-01,Mobile,North,New,0,0,0,0,0
EM107695,Promotional,Version_B,2024-12-21,Mobile,South,New,1,0,0,0,0
EM107696,Promotional,Version_A,2025-05-18,Tablet,West,Returning,1,0,0,0,0
EM107697,Promotional,Version_B,2025-03-04,Desktop,South,New,1,0,0,0,0
EM107698,Promotional,Version_B,2025-02-01,Mobile,North,New,1,1,0,0,0
EM107699,Promotional,Version_B,2025-01-29,Desktop,North,New,1,0,0,0,0
EM107700,Newsletter,Version_B,2025-05-17,Mobile,East,Returning,1,0,0,0,0
EM107701,Newsletter,Version_A,2025-02-17,Tablet,North,Returning,1,0,0,0,0
EM107702,Promotional,Version_A,2024-12-16,Desktop,East,New,1,0,0,0,0
EM107703,Promotional,Version_B,2025-03-03,Mobile,West,Returning,1,0,0,0,0
EM107704,Welcome,Version_A,2025-02-16,Desktop,South,Returning,1,0,0,0,0
EM107705,Welcome,Version_B,2025-03-24,Mobile,East,Returning,1,1,0,0,0
EM107706,Promotional,Version_B,2025-02-12,Mobile,South,VIP,1,0,0,0,0
EM107707,Newsletter,Version_A,2025-03-13,Desktop,East,VIP,1,1,0,0,0
EM107708,Promotional,Version_B,2025-04-30,Mobile,West,New,0,0,0,0,0
EM107709,Newsletter,Version_A,2024-12-29,Mobile,West,New,1,0,0,0,0
EM107710,Welcome,Version_A,2025-05-28,Desktop,East,Returning,1,0,0,0,0
EM107711,Promotional,Version_B,2024-12-20,Desktop,East,VIP,1,0,0,0,0
EM107712,Welcome,Version_B,2025-06-03,Mobile,West,Returning,1,0,0,0,0
EM107713,Promotional,Version_B,2025-01-28,Mobile,South,New,1,0,0,0,0
EM107714,Welcome,Version_A,2025-02-28,Desktop,West,New,1,1,0,0,0
EM107715,Newsletter,Version_A,2025-05-19,Mobile,South,Returning,1,1,1,0,0
EM107716,Welcome,Version_A,2025-06-12,Desktop,East,Returning,1,1,0,0,0
EM107717,Newsletter,Version_A,2025-03-30,Mobile,South,Returning,1,1,1,0,0
EM107718,Promotional,Version_A,2025-05-26,Mobile,East,Returning,1,0,0,0,0
EM107719,Newsletter,Version_B,2025-02-18,Mobile,South,New,1,0,0,0,0
EM107720,Promotional,Version_B,2025-05-17,Mobile,East,VIP,1,1,0,0,0
EM107721,Newsletter,Version_A,2025-05-11,Desktop,North,VIP,1,1,1,1,0
EM107722,Welcome,Version_A,2025-04-22,Mobile,North,Returning,1,0,0,0,0
EM107723,Newsletter,Version_B,2025-03-16,Mobile,West,Returning,1,0,0,0,0
EM107724,Newsletter,Version_B,2025-06-13,Desktop,West,Returning,1,0,0,0,0
EM107725,Welcome,Version_B,2025-01-13,Mobile,East,New,1,0,0,0,0
EM107726,Welcome,Version_A,2024-12-24,Mobile,South,New,0,0,0,0,0
EM107727,Promotional,Version_A,2025-04-02,Mobile,East,New,1,1,0,0,0
EM107728,Newsletter,Version_B,2025-05-13,Mobile,North,VIP,1,1,0,0,0
EM107729,Promotional,Version_B,2025-01-12,Mobile,North,New,1,0,0,0,0
EM107730,Promotional,Version_A,2025-02-21,Mobile,East,New,1,1,1,0,0
EM107731,Welcome,Version_B,2025-04-29,Mobile,North,Returning,1,0,0,0,0
EM107732,Welcome,Version_A,2025-06-13,Desktop,West,New,1,1,0,0,0
EM107733,Newsletter,Version_A,2025-05-02,Mobile,East,New,1,1,1,0,0
EM107734,Welcome,Version_B,2025-05-17,Desktop,West,Returning,1,1,0,0,0
EM107735,Promotional,Version_A,2025-05-10,Desktop,West,Returning,1,0,0,0,0
EM107736,Newsletter,Version_B,2025-05-10,Mobile,West,Returning,1,1,0,0,0
EM107737,Welcome,Version_A,2025-05-21,Mobile,North,Returning,0,0,0,0,0
EM107738,Promotional,Version_A,2025-01-19,Mobile,South,Returning,1,0,0,0,0
EM107739,Welcome,Version_A,2025-06-02,Mobile,South,New,1,0,0,0,0
EM107740,Promotional,Version_A,2024-12-23,Tablet,South,Returning,1,1,1,0,0
EM107741,Welcome,Version_A,2025-04-28,Desktop,West,New,1,0,0,0,0
EM107742,Newsletter,Version_B,2025-01-01,Desktop,East,New,1,1,0,0,0
EM107743,Promotional,Version_B,2025-04-30,Desktop,West,New,1,1,0,0,0
EM107744,Promotional,Version_A,2025-04-27,Mobile,West,New,1,0,0,0,0
EM107745,Promotional,Version_A,2025-01-28,Mobile,East,New,1,0,0,0,1
EM107746,Welcome,Version_B,2025-05-13,Mobile,South,New,1,1,0,0,0
EM107747,Newsletter,Version_A,2025-03-03,Desktop,South,Returning,1,0,0,0,0
EM107748,Promotional,Version_A,2025-03-11,Desktop,South,Returning,1,0,0,0,0
EM107749,Promotional,Version_A,2025-05-23,Mobile,West,New,1,0,0,0,0
EM107750,Welcome,Version_B,2025-04-14,Mobile,West,VIP,1,0,0,0,0
EM107751,Promotional,Version_A,2025-05-07,Mobile,North,Returning,1,0,0,0,0
EM107752,Welcome,Version_B,2025-04-23,Desktop,South,VIP,1,0,0,0,0
EM107753,Promotional,Version_A,2025-01-24,Tablet,West,Returning,1,0,0,0,0
EM107754,Welcome,Version_A,2025-06-11,Mobile,North,New,1,0,0,0,0
EM107755,Newsletter,Version_A,2024-12-28,Mobile,West,VIP,1,0,0,0,0
EM107756,Promotional,Version_B,2025-06-09,Mobile,West,VIP,1,0,0,0,0
