email_id,campaign_type,subject_line,sent_date,device_type,region,customer_segment,delivered,opened,clicked,converted,unsubscribed,bounced,sent_week
EM108742,Promotional,Version_B,2025-05-27,Desktop,West,New,1,1,0,0,0,0,2025-05-26
EM108743,Welcome,Version_B,2025-03-11,Desktop,North,Returning,1,0,0,0,0,0,2025-03-10
EM108744,Promotional,Version_A,2025-06-05,Mobile,North,VIP,1,0,0,0,0,0,2025-06-02
EM108745,Promotional,Version_B,2025-05-01,Mobile,East,VIP,1,0,0,0,0,0,2025-04-28
EM108746,Welcome,Version_A,2025-04-30,Desktop,East,New,1,0,0,0,0,0,2025-04-28
EM108747,Welcome,Version_A,2025-06-06,Mobile,South,Returning,1,0,0,0,0,0,2025-06-02
EM108748,Welcome,Version_A,2025-05-08,Mobile,North,VIP,1,1,0,0,1,0,2025-05-05
EM108749,Welcome,Version_B,2025-01-16,Mobile,East,VIP,1,0,0,0,0,0,2025-01-13
EM108750,Promotional,Version_A,2025-02-17,Desktop,East,VIP,1,1,0,0,0,0,2025-02-17
EM108751,Welcome,Version_B,2025-05-11,Mobile,West,Returning,1,0,0,0,0,0,2025-05-05
EM108752,Promotional,Version_A,2025-04-19,Tablet,South,New,1,0,0,0,0,0,2025-04-14
EM108753,Welcome,Version_A,2025-05-07,Mobile,South,New,1,1,0,0,0,0,2025-05-05
EM108754,Newsletter,Version_B,2025-05-05,Mobile,North,Returning,1,0,0,0,0,0,2025-05-05
EM108755,Newsletter,Version_A,2025-04-22,Desktop,East,New,1,0,0,0,0,0,2025-04-21
EM108756,Welcome,Version_A,2025-05-26,Mobile,South,VIP,1,0,0,0,0,0,2025-05-26
EM108757,Promotional,Version_A,2025-04-22,Mobile,North,New,1,0,0,0,0,0,2025-04-21
EM108758,Welcome,Version_B,2025-06-03,Mobile,South,VIP,1,0,0,0,0,0,2025-06-02
EM108759,Promotional,Version_B,2025-02-21,Mobile,North,Returning,1,0,0,0,0,0,2025-02-17
EM108760,Welcome,Version_A,2025-02-27,Desktop,East,New,1,0,0,0,0,0,2025-02-24
EM108761,Promotional,Version_A,2025-03-20,Mobile,South,New,1,1,0,0,0,0,2025-03-17
EM108762,Promotional,Version_A,2025-06-15,Tablet,North,New,1,0,0,0,0,0,2025-06-09
EM108763,Newsletter,Version_A,2025-05-07,Desktop,North,Returning,1,0,0,0,0,0,2025-05-05
EM108764,Welcome,Version_B,2025-04-14,Mobile,East,Returning,1,1,0,0,0,0,2025-04-14
EM108765,Newsletter,Version_B,2025-04-04,Mobile,South,VIP,1,1,0,0,0,0,2025-03-31
EM108766,Newsletter,Version_B,2025-02-24,Mobile,North,New,1,0,0,0,0,0,2025-02-24
EM108767,Welcome,Version_A,2025-05-13,Mobile,North,New,1,0,0,0,0,0,2025-05-12
EM108768,Promotional,Version_B,2025-02-04,Desktop,North,New,1,1,1,0,0,0,2025-02-03
EM108769,Welcome,Version_B,2025-05-18,Mobile,North,New,1,0,0,0,0,0,2025-05-12
EM108770,Promotional,Version_B,2025-02-16,Tablet,South,Returning,1,0,0,0,1,0,2025-02-10
EM108771,Promotional,Version_B,2025-01-28,Mobile,West,New,1,1,0,0,0,0,2025-01-27
EM108772,Promotional,Version_B,2025-01-09,Mobile,South,Returning,1,1,0,0,0,0,2025-01-06
EM108773,Promotional,Version_B,2025-05-04,Mobile,North,New,1,1,1,0,0,0,2025-04-28
EM108774,Newsletter,Version_A,2025-05-21,Mobile,South,New,1,1,0,0,0,0,2025-05-19
EM108775,Welcome,Version_B,2025-03-02,Desktop,South,Returning,1,0,0,0,0,0,2025-02-24
EM108776,Newsletter,Version_A,2025-01-13,Desktop,East,Returning,1,0,0,0,0,0,2025-01-13
EM108777,Welcome,Version_B,2025-06-04,Mobile,East,New,1,0,0,0,0,0,2025-06-02
EM108778,Newsletter,Version_B,2025-06-08,Desktop,North,Returning,1,0,0,0,0,0,2025-06-02
EM108779,Promotional,Version_B,2025-03-26,Desktop,West,New,1,1,0,0,0,0,2025-03-24
EM108780,Welcome,Version_A,2024-12-23,Desktop,East,Returning,1,1,1,1,0,0,2024-12-23
EM108781,Newsletter,Version_A,2025-06-08,Desktop,South,VIP,1,1,0,0,0,0,2025-06-02
EM108782,Promotional,Version_A,2025-03-20,Desktop,North,Returning,1,0,0,0,0,0,2025-03-17
EM108783,Promotional,Version_B,2025-02-20,Mobile,West,New,1,0,0,0,0,0,2025-02-17
EM108784,Promotional,Version_B,2025-04-27,Mobile,East,Returning,1,0,0,0,0,0,2025-04-21
EM108785,Promotional,Version_B,2025-03-13,Mobile,North,Returning,1,1,0,0,0,0,2025-03-10
EM108786,Promotional,Version_A,2025-01-04,Desktop,West,New,1,0,0,0,0,0,2024-12-30
EM108787,Newsletter,Version_B,2025-03-02,Desktop,North,Returning,1,0,0,0,0,0,2025-02-24
EM108788,Welcome,Version_B,2025-01-13,Desktop,West,New,1,0,0,0,0,0,2025-01-13
EM108789,Promotional,Version_A,2025-02-09,Tablet,East,Returning,1,1,0,0,0,0,2025-02-03
EM108790,Newsletter,Version_B,2025-02-07,Mobile,South,New,1,0,0,0,0,0,2025-02-03
EM108791,Welcome,Version_B,2024-12-16,Desktop,South,VIP,1,1,0,0,0,0,2024-12-16
EM108792,Welcome,Version_B,2025-01-31,Desktop,East,Returning,1,1,1,1,0,0,2025-01-27
EM108793,Newsletter,Version_B,2025-01-05,Desktop,East,New,1,1,0,0,0,0,2024-12-30
EM108794,Promotional,Version_A,2025-05-04,Desktop,East,New,1,0,0,0,0,0,2025-04-28
EM108795,Promotional,Version_B,2025-03-13,Mobile,West,New,1,0,0,0,0,0,2025-03-10
EM108796,Welcome,Version_B,2025-04-05,Mobile,West,New,1,0,0,0,0,0,2025-03-31
EM108797,Promotional,Version_B,2025-01-26,Tablet,West,New,1,0,0,0,0,0,2025-01-20
EM108798,Welcome,Version_B,2025-02-27,Mobile,West,New,1,0,0,0,0,0,2025-02-24
EM108799,Promotional,Version_B,2025-02-26,Mobile,West,Returning,1,1,0,0,0,0,2025-02-24
EM108800,Newsletter,Version_B,2025-02-01,Mobile,West,New,1,0,0,0,0,0,2025-01-27
EM108801,Promotional,Version_B,2025-05-28,Mobile,West,New,0,0,0,0,0,1,2025-05-26
EM108802,Promotional,Version_A,2025-04-01,Desktop,East,Returning,0,0,0,0,0,1,2025-03-31
EM108803,Newsletter,Version_A,2025-01-18,Desktop,West,New,1,0,0,0,0,0,2025-01-13
EM108804,Promotional,Version_A,2025-01-02,Tablet,North,New,1,1,0,0,0,0,2024-12-30
EM108805,Newsletter,Version_B,2025-01-11,Mobile,West,New,1,1,1,0,0,0,2025-01-06
EM108806,Promotional,Version_B,2025-03-30,Desktop,South,Returning,1,0,0,0,0,0,2025-03-24
EM108807,Newsletter,Version_A,2025-04-05,Desktop,South,New,1,0,0,0,0,0,2025-03-31
EM108808,Welcome,Version_A,2025-04-08,Tablet,East,New,1,0,0,0,0,0,2025-04-07
EM108809,Welcome,Version_B,2025-06-03,Tablet,South,Returning,1,0,0,0,0,0,2025-06-02
EM108810,Welcome,Version_B,2025-04-14,Desktop,South,New,0,0,0,0,0,1,2025-04-14
EM108811,Promotional,Version_B,2025-05-01,Mobile,South,New,1,0,0,0,0,0,2025-04-28
EM108812,Newsletter,Version_A,2025-03-03,Mobile,East,New,1,1,0,0,0,0,2025-03-03
EM108813,Promotional,Version_A,2025-03-20,Desktop,East,VIP,1,1,1,0,0,0,2025-03-17
EM108814,Promotional,Version_A,2025-01-07,Desktop,West,Returning,1,1,0,0,0,0,2025-01-06
EM108815,Newsletter,Version_A,2025-04-21,Desktop,South,VIP,1,0,0,0,0,0,2025-04-21
EM108816,Promotional,Version_A,2025-06-04,Mobile,West,Returning,1,1,1,0,0,0,2025-06-02
EM108817,Promotional,Version_A,2025-05-21,Desktop,East,Returning,1,1,0,0,0,0,2025-05-19
EM108818,Promotional,Version_A,2025-04-08,Mobile,West,VIP,1,0,0,0,0,0,2025-04-07
EM108819,Promotional,Version_A,2025-01-28,Mobile,West,New,1,1,0,0,0,0,2025-01-27
EM108820,Welcome,Version_B,2025-04-11,Mobile,South,Returning,1,0,0,0,0,0,2025-04-07
EM108821,Newsletter,Version_A,2025-02-12,Tablet,East,New,1,1,0,0,0,0,2025-02-10
EM108822,Welcome,Version_A,2025-04-09,Mobile,South,Returning,1,0,0,0,0,0,2025-04-07
EM108823,Welcome,Version_B,2025-02-05,Desktop,West,New,1,0,0,0,0,0,2025-02-03
EM108824,Newsletter,Version_B,2025-03-27,Mobile,East,Returning,1,1,0,0,0,0,2025-03-24
EM108825,Promotional,Version_B,2025-01-08,Desktop,West,VIP,1,0,0,0,0,0,2025-01-06
EM108826,Promotional,Version_B,2025-03-26,Desktop,West,New,1,0,0,0,0,0,2025-03-24
EM108827,Promotional,Version_B,2025-04-25,Tablet,South,Returning,1,0,0,0,0,0,2025-04-21
EM108828,Promotional,Version_B,2025-03-16,Mobile,East,New,1,0,0,0,0,0,2025-03-10
EM108829,Promotional,Version_B,2025-01-14,Mobile,East,New,1,0,0,0,0,0,2025-01-13
EM108830,Promotional,Version_B,2025-05-10,Desktop,South,Returning,1,1,0,0,0,0,2025-05-05
EM108831,Promotional,Version_B,2024-12-16,Mobile,North,New,1,1,0,0,0,0,2024-12-16
EM108832,Newsletter,Version_A,2024-12-18,Mobile,South,Returning,1,0,0,0,0,0,2024-12-16
EM108833,Promotional,Version_B,2025-03-03,Mobile,South,New,1,0,0,0,0,0,2025-03-03
EM108834,Newsletter,Version_B,2025-01-21,Desktop,North,Returning,1,0,0,0,0,0,2025-01-20
EM108835,Welcome,Version_B,2025-01-16,Mobile,East,Returning,1,0,0,0,0,0,2025-01-13
EM108836,Promotional,Version_A,2025-01-01,Mobile,North,VIP,1,0,0,0,0,0,2024-12-30
EM108837,Promotional,Version_A,2025-03-28,Desktop,West,Returning,1,0,0,0,0,0,2025-03-24
EM108838,Newsletter,Version_B,2025-05-23,Mobile,West,New,1,0,0,0,0,0,2025-05-19
EM108839,Welcome,Version_A,2025-04-08,Mobile,South,New,1,0,0,0,0,0,2025-04-07
EM108840,Promotional,Version_B,2025-05-24,Mobile,West,VIP,1,0,0,0,0,0,2025-05-19
EM108841,Newsletter,Version_B,2025-01-17,Desktop,North,Returning,1,0,0,0,0,0,2025-01-13
EM108842,Welcome,Version_B,2025-02-03,Mobile,West,Returning,1,0,0,0,0,0,2025-02-03
EM108843,Newsletter,Version_B,2025-02-15,Desktop,East,Returning,1,0,0,0,0,0,2025-02-10
EM108844,Welcome,Version_B,2025-01-30,Desktop,South,New,1,0,0,0,0,0,2025-01-27
EM108845,Newsletter,Version_B,2025-05-04,Mobile,South,Returning,1,0,0,0,0,0,2025-04-28
EM108846,Newsletter,Version_B,2025-02-04,Tablet,East,Returning,1,1,1,0,0,0,2025-02-03
EM108847,Promotional,Version_B,2025-03-17,Mobile,East,New,1,1,0,0,0,0,2025-03-17
EM108848,Promotional,Version_B,2025-02-04,Mobile,South,VIP,1,0,0,0,0,0,2025-02-03
EM108849,Welcome,Version_B,2025-06-03,Desktop,East,New,1,0,0,0,0,0,2025-06-02
EM108850,Newsletter,Version_B,2025-03-30,Desktop,West,New,1,1,0,0,0,0,2025-03-24
EM108851,Promotional,Version_A,2025-03-22,Mobile,West,New,1,0,0,0,0,0,2025-03-17
EM108852,Welcome,Version_A,2025-04-24,Mobile,West,Returning,1,0,0,0,0,0,2025-04-21
EM108853,Promotional,Version_A,2025-02-11,Mobile,West,New,1,0,0,0,0,0,2025-02-10
EM108854,Promotional,Version_A,2025-04-20,Mobile,North,New,1,0,0,0,0,0,2025-04-14
EM108855,Welcome,Version_B,2025-06-14,Desktop,North,VIP,1,1,0,0,0,0,2025-06-09
EM108856,Welcome,Version_A,2025-02-21,Desktop,North,New,1,0,0,0,0,0,2025-02-17
EM108857,Welcome,Version_B,2025-04-19,Mobile,North,New,1,1,0,0,0,0,2025-04-14
EM108858,Promotional,Version_A,2025-04-23,Mobile,West,Returning,1,0,0,0,0,0,2025-04-21
EM108859,Promotional,Version_A,2025-01-27,Mobile,West,New,1,0,0,0,0,0,2025-01-27
EM108860,Promotional,Version_A,2025-04-21,Mobile,East,New,1,0,0,0,0,0,2025-04-21
EM108861,Newsletter,Version_B,2025-01-21,Mobile,North,New,0,0,0,0,0,1,2025-01-20
EM108862,Newsletter,Version_A,2025-05-18,Mobile,North,Returning,1,0,0,0,0,0,2025-05-12
EM108863,Promotional,Version_A,2025-03-15,Mobile,South,VIP,1,0,0,0,0,0,2025-03-10
EM108864,Welcome,Version_B,2025-04-19,Mobile,East,New,1,0,0,0,0,0,2025-04-14
EM108865,Promotional,Version_A,2024-12-29,Desktop,West,Returning,1,0,0,0,0,0,2024-12-23
EM108866,Promotional,Version_A,2025-05-30,Mobile,East,New,1,0,0,0,0,0,2025-05-26
EM108867,Promotional,Version_B,2025-05-29,Tablet,East,New,1,1,0,0,0,0,2025-05-26
EM108868,Promotional,Version_A,2025-06-14,Desktop,South,Returning,1,1,1,1,0,0,2025-06-09
EM108869,Promotional,Version_A,2025-02-15,Tablet,South,New,1,0,0,0,0,0,2025-02-10
EM108870,Newsletter,Version_A,2025-02-14,Desktop,East,Returning,1,0,0,0,0,0,2025-02-10
EM108871,Welcome,Version_A,2025-03-02,Desktop,North,New,0,0,0,0,0,1,2025-02-24
EM108872,Promotional,Version_B,2025-01-01,Desktop,West,VIP,1,0,0,0,0,0,2024-12-30
EM108873,Welcome,Version_A,2025-05-20,Mobile,South,Returning,1,1,0,0,0,0,2025-05-19
EM108874,Newsletter,Version_B,2025-02-23,Desktop,South,New,1,1,0,0,0,0,2025-02-17
EM108875,Welcome,Version_B,2025-01-07,Desktop,West,New,1,0,0,0,0,0,2025-01-06
EM108876,Welcome,Version_A,2025-01-21,Mobile,South,New,1,0,0,0,0,0,2025-01-20
EM108877,Promotional,Version_B,2025-04-27,Desktop,East,New,1,1,1,1,0,0,2025-04-21
EM108878,Promotional,Version_A,2025-05-11,Mobile,West,Returning,1,0,0,0,0,0,2025-05-05
EM108879,Welcome,Version_A,2025-06-02,Mobile,North,VIP,1,0,0,0,0,0,2025-06-02
EM108880,Promotional,Version_A,2025-01-05,Mobile,South,New,1,0,0,0,0,0,2024-12-30
EM108881,Promotional,Version_A,2025-05-24,Desktop,South,New,1,0,0,0,0,0,2025-05-19
EM108882,Welcome,Version_B,2025-01-29,Desktop,East,New,1,0,0,0,0,0,2025-01-27
EM108883,Promotional,Version_A,2025-06-14,Desktop,North,Returning,1,0,0,0,0,0,2025-06-09
EM108884,Newsletter,Version_B,2025-03-29,Desktop,South,New,1,0,0,0,0,0,2025-03-24
EM108885,Promotional,Version_B,2025-06-02,Mobile,West,VIP,1,0,0,0,0,0,2025-06-02
EM108886,Newsletter,Version_A,2025-06-11,Tablet,West,Returning,1,0,0,0,0,0,2025-06-09
EM108887,Promotional,Version_B,2025-03-09,Mobile,East,VIP,1,0,0,0,0,0,2025-03-03
EM108888,Promotional,Version_B,2025-02-08,Desktop,East,New,0,0,0,0,0,1,2025-02-03
EM108889,Welcome,Version_A,2025-03-01,Mobile,South,Returning,1,0,0,0,0,0,2025-02-24
EM108890,Promotional,Version_A,2025-01-25,Mobile,East,Returning,1,0,0,0,0,0,2025-01-20
EM108891,Newsletter,Version_A,2024-12-27,Desktop,West,Returning,1,0,0,0,0,0,2024-12-23
EM108892,Newsletter,Version_A,2025-02-06,Desktop,East,New,1,1,0,0,0,0,2025-02-03
EM108893,Promotional,Version_B,2025-05-03,Mobile,West,VIP,1,0,0,0,0,0,2025-04-28
EM108894,Welcome,Version_A,2025-01-18,Desktop,South,VIP,1,1,0,0,0,0,2025-01-13
EM108895,Welcome,Version_B,2025-03-07,Mobile,West,New,1,0,0,0,0,0,2025-03-03
EM108896,Promotional,Version_B,2024-12-23,Mobile,East,Returning,1,0,0,0,0,0,2024-12-23
EM108897,Promotional,Version_B,2024-12-27,Desktop,West,New,1,0,0,0,0,0,2024-12-23
EM108898,Welcome,Version_A,2025-01-05,Mobile,West,VIP,1,0,0,0,0,0,2024-12-30
EM108899,Newsletter,Version_A,2025-01-23,Desktop,North,Returning,1,0,0,0,0,0,2025-01-20
EM108900,Promotional,Version_A,2025-05-27,Mobile,North,New,1,0,0,0,0,0,2025-05-26
EM108901,Newsletter,Version_A,2025-04-10,Mobile,South,New,1,0,0,0,0,0,2025-04-07
EM108902,Newsletter,Version_B,2025-04-20,Mobile,West,New,1,0,0,0,0,0,2025-04-14
EM108903,Newsletter,Version_A,2025-06-01,Mobile,West,New,1,1,0,0,0,0,2025-05-26
EM108904,Promotional,Version_A,2024-12-21,Mobile,West,New,1,0,0,0,0,0,2024-12-16
EM108905,Promotional,Version_A,2025-02-07,Desktop,North,Returning,1,1,1,1,0,0,2025-02-03
EM108906,Promotional,Version_B,2025-04-14,Tablet,West,Returning,0,0,0,0,0,1,2025-04-14
EM108907,Promotional,Version_B,2025-03-03,Desktop,North,Returning,1,0,0,0,0,0,2025-03-03
EM108908,Promotional,Version_B,2025-05-04,Desktop,South,Returning,1,0,0,0,0,0,2025-04-28
EM108909,Newsletter,Version_A,2025-03-23,Mobile,West,New,1,1,0,0,0,0,2025-03-17
EM108910,Newsletter,Version_A,2025-05-11,Mobile,West,New,1,1,0,0,0,0,2025-05-05
EM108911,Newsletter,Version_B,2025-01-06,Mobile,East,Returning,1,0,0,0,0,0,2025-01-06
EM108912,Newsletter,Version_B,2025-06-13,Mobile,North,New,1,0,0,0,0,0,2025-06-09
EM108913,Welcome,Version_B,2025-01-20,Desktop,East,New,1,0,0,0,0,0,2025-01-20
EM108914,Welcome,Version_B,2025-01-03,Mobile,South,New,1,0,0,0,1,0,2024-12-30
EM108915,Promotional,Version_A,2025-04-13,Mobile,North,Returning,1,0,0,0,0,0,2025-04-07
EM108916,Promotional,Version_A,2025-05-10,Mobile,West,Returning,1,0,0,0,0,0,2025-05-05
EM108917,Newsletter,Version_B,2025-05-09,Mobile,West,Returning,1,0,0,0,0,0,2025-05-05
EM108918,Promotional,Version_A,2025-02-20,Mobile,West,New,1,0,0,0,0,0,2025-02-17
EM108919,Promotional,Version_B,2025-01-29,Desktop,West,Returning,1,0,0,0,0,0,2025-01-27
EM108920,Promotional,Version_A,2025-06-08,Mobile,South,New,1,0,0,0,0,0,2025-06-02
EM108921,Welcome,Version_A,2025-01-03,Desktop,West,Returning,1,0,0,0,0,0,2024-12-30
EM108922,Promotional,Version_B,2025-02-24,Mobile,West,New,1,1,0,0,0,0,2025-02-24
EM108923,Newsletter,Version_A,2025-03-29,Desktop,West,VIP,1,0,0,0,0,0,2025-03-24
EM108924,Welcome,Version_A,2025-05-25,Desktop,East,Returning,1,1,0,0,0,0,2025-05-19
EM108925,Promotional,Version_A,2025-03-28,Desktop,South,Returning,1,0,0,0,0,0,2025-03-24
EM108926,Promotional,Version_B,2024-12-21,Mobile,North,Returning,1,1,0,0,0,0,2024-12-16
EM108927,Welcome,Version_A,2025-02-02,Mobile,South,Returning,1,1,0,0,0,0,2025-01-27
EM108928,Welcome,Version_A,2025-02-05,Tablet,South,New,1,0,0,0,0,0,2025-02-03
EM108929,Newsletter,Version_B,2025-02-25,Mobile,South,Returning,1,0,0,0,0,0,2025-02-24
EM108930,Promotional,Version_A,2024-12-25,Mobile,West,Returning,1,0,0,0,0,0,2024-12-23
EM108931,Welcome,Version_B,2025-04-29,Mobile,East,Returning,1,0,0,0,0,0,2025-04-28
EM108932,Welcome,Version_A,2025-01-15,Desktop,East,New,1,0,0,0,0,0,2025-01-13
EM108933,Promotional,Version_B,2025-06-15,Mobile,East,New,1,1,0,0,0,0,2025-06-09
EM108934,Promotional,Version_A,2025-02-15,Desktop,East,Returning,1,1,0,0,0,0,2025-02-10
EM108935,Promotional,Version_B,2025-05-08,Desktop,North,Returning,1,0,0,0,0,0,2025-05-05
EM108936,Welcome,Version_B,2025-05-17,Mobile,East,New,1,1,0,0,0,0,2025-05-12
EM108937,Newsletter,Version_B,2025-02-03,Mobile,West,New,1,1,0,0,0,0,2025-02-03
EM108938,Promotional,Version_A,2025-01-16,Mobile,West,Returning,1,0,0,0,0,0,2025-01-13
EM108939,Promotional,Version_A,2025-01-09,Mobile,East,New,1,0,0,0,0,0,2025-01-06
EM108940,Promotional,Version_B,2025-01-05,Mobile,North,New,1,0,0,0,0,0,2024-12-30
EM108941,Promotional,Version_A,2025-03-19,Mobile,East,Returning,1,0,0,0,0,0,2025-03-17
EM108942,Newsletter,Version_A,2025-03-02,Desktop,West,New,1,0,0,0,0,0,2025-02-24
EM108943,Newsletter,Version_B,2025-03-28,Desktop,West,Returning,1,0,0,0,0,0,2025-03-24
EM108944,Promotional,Version_A,2025-05-08,Mobile,West,New,1,0,0,0,0,0,2025-05-05
EM108945,Newsletter,Version_B,2025-01-24,Desktop,South,VIP,1,0,0,0,0,0,2025-01-20
EM108946,Newsletter,Version_A,2025-02-28,Desktop,West,Returning,1,0,0,0,0,0,2025-02-24
EM108947,Newsletter,Version_B,2025-01-22,Mobile,East,New,1,0,0,0,0,0,2025-01-20
EM108948,Welcome,Version_B,2025-05-24,Mobile,West,VIP,1,1,0,0,0,0,2025-05-19
EM108949,Promotional,Version_B,2025-01-15,Desktop,North,Returning,1,0,0,0,0,0,2025-01-13
EM108950,Promotional,Version_B,2025-05-12,Desktop,South,VIP,1,0,0,0,0,0,2025-05-12
EM108951,Newsletter,Version_A,2025-06-13,Desktop,North,Returning,1,1,1,0,0,0,2025-06-09
EM108952,Welcome,Version_B,2025-03-02,Mobile,West,Returning,1,0,0,0,0,0,2025-02-24
EM108953,Promotional,Version_B,2025-02-18,Desktop,South,Returning,1,1,0,0,0,0,2025-02-17
EM108954,Promotional,Version_A,2025-06-09,Desktop,South,New,1,0,0,0,0,0,2025-06-09
EM108955,Promotional,Version_B,2025-02-23,Mobile,South,VIP,1,0,0,0,0,0,2025-02-17
EM108956,Promotional,Version_A,2025-01-14,Desktop,West,Returning,1,0,0,0,0,0,2025-01-13
EM108957,Newsletter,Version_B,2025-03-16,Mobile,North,Returning,1,0,0,0,0,0,2025-03-10
EM108958,Promotional,Version_A,2025-06-01,Mobile,West,VIP,1,0,0,0,0,0,2025-05-26
EM108959,Newsletter,Version_B,2025-05-27,Mobile,South,VIP,1,1,1,0,0,0,2025-05-26
EM108960,Promotional,Version_B,2025-02-26,Desktop,West,New,1,0,0,0,0,0,2025-02-24
EM108961,Promotional,Version_A,2025-05-30,Desktop,South,Returning,1,1,1,1,0,0,2025-05-26
EM108962,Promotional,Version_B,2025-04-04,Desktop,South,Returning,1,1,0,0,0,0,2025-03-31
EM108963,Welcome,Version_A,2025-04-19,Tablet,South,Returning,1,0,0,0,0,0,2025-04-14
EM108964,Promotional,Version_A,2025-03-18,Mobile,West,VIP,1,1,0,0,0,0,2025-03-17
EM108965,Promotional,Version_A,2025-04-02,Desktop,West,VIP,1,1,0,0,0,0,2025-03-31
EM108966,Promotional,Version_A,2025-03-28,Desktop,South,Returning,1,1,1,0,0,0,2025-03-24
EM108967,Newsletter,Version_A,2025-06-01,Tablet,East,New,1,0,0,0,0,0,2025-05-26
EM108968,Promotional,Version_B,2025-01-24,Mobile,North,Returning,1,0,0,0,0,0,2025-01-20
EM108969,Welcome,Version_A,2024-12-19,Tablet,South,Returning,1,0,0,0,0,0,2024-12-16
EM108970,Welcome,Version_B,2024-12-20,Mobile,South,New,1,1,0,0,0,0,2024-12-16
EM108971,Promotional,Version_A,2025-02-14,Desktop,South,Returning,1,0,0,0,0,0,2025-02-10
EM108972,Promotional,Version_B,2024-12-30,Desktop,South,New,1,0,0,0,0,0,2024-12-30
EM108973,Welcome,Version_B,2025-03-12,Desktop,South,Returning,1,0,0,0,0,0,2025-03-10
EM108974,Promotional,Version_A,2025-04-03,Mobile,East,Returning,1,0,0,0,0,0,2025-03-31
EM108975,Promotional,Version_B,2025-05-10,Mobile,West,New,1,0,0,0,0,0,2025-05-05
EM108976,Promotional,Version_B,2025-03-07,Mobile,East,Returning,1,0,0,0,0,0,2025-03-03
EM108977,Newsletter,Version_B,2025-04-16,Desktop,South,New,1,0,0,0,0,0,2025-04-14
EM108978,Promotional,Version_A,2025-05-28,Desktop,South,Returning,1,1,1,1,0,0,2025-05-26
EM108979,Promotional,Version_A,2025-02-16,Tablet,South,Returning,1,0,0,0,0,0,2025-02-10
EM108980,Newsletter,Version_B,2025-03-21,Mobile,West,Returning,1,0,0,0,0,0,2025-03-17
EM108981,Promotional,Version_B,2025-02-21,Mobile,North,Returning,1,0,0,0,0,0,2025-02-17
EM108982,Promotional,Version_A,2025-04-28,Mobile,North,New,1,0,0,0,0,0,2025-04-28
EM108983,Promotional,Version_A,2025-01-25,Mobile,East,New,1,0,0,0,0,0,2025-01-20
EM108984,Welcome,Version_B,2025-05-16,Desktop,East,Returning,1,1,1,1,0,0,2025-05-12
EM108985,Promotional,Version_B,2025-02-08,Desktop,North,Returning,1,0,0,0,0,0,2025-02-03
EM108986,Promotional,Version_B,2025-06-07,Tablet,South,New,0,0,0,0,0,1,2025-06-02
EM108987,Newsletter,Version_A,2025-03-09,Mobile,West,New,1,1,0,0,0,0,2025-03-03
EM108988,Newsletter,Version_A,2025-04-01,Mobile,East,New,1,0,0,0,0,0,2025-03-31
EM108989,Promotional,Version_A,2025-06-10,Mobile,West,New,1,0,0,0,0,0,2025-06-09
EM108990,Promotional,Version_A,2025-03-09,Desktop,South,Returning,1,0,0,0,0,0,2025-03-03
EM108991,Welcome,Version_A,2025-03-15,Tablet,South,Returning,1,0,0,0,0,0,2025-03-10
EM108992,Promotional,Version_B,2025-01-16,Mobile,East,Returning,1,1,0,0,0,0,2025-01-13
EM108993,Promotional,Version_B,2025-01-09,Mobile,North,New,0,0,0,0,0,1,2025-01-06
EM108994,Promotional,Version_B,2024-12-31,Desktop,North,VIP,1,0,0,0,0,0,2024-12-30
EM108995,Promotional,Version_A,2025-01-04,Desktop,North,Returning,1,0,0,0,0,0,2024-12-30
EM108996,Welcome,Version_A,2024-12-16,Mobile,South,New,1,0,0,0,0,0,2024-12-16
EM108997,Newsletter,Version_A,2025-03-03,Desktop,South,New,1,0,0,0,0,0,2025-03-03
EM108998,Welcome,Version_A,2025-01-27,Mobile,West,Returning,1,0,0,0,0,0,2025-01-27
EM108999,Newsletter,Version_B,2025-02-23,Tablet,West,Returning,1,0,0,0,0,0,2025-02-17
EM109000,Newsletter,Version_A,2025-01-19,Mobile,West,Returning,1,0,0,0,0,0,2025-01-13
EM109001,Promotional,Version_A,2025-01-29,Mobile,South,VIP,1,0,0,0,0,0,2025-01-27
EM109002,Newsletter,Version_A,2025-06-10,Mobile,North,Returning,1,0,0,0,0,0,2025-06-09
EM109003,Promotional,Version_A,2025-02-19,Mobile,South,VIP,1,0,0,0,0,0,2025-02-17
EM109004,Promotional,Version_B,2024-12-17,Mobile,West,New,1,0,0,0,0,0,2024-12-16
EM109005,Promotional,Version_A,2025-04-12,Desktop,West,New,1,0,0,0,0,0,2025-04-07
EM109006,Promotional,Version_B,2025-05-24,Mobile,West,New,1,0,0,0,0,0,2025-05-19
EM109007,Promotional,Version_B,2025-01-28,Desktop,West,Returning,1,0,0,0,0,0,2025-01-27
EM109008,Promotional,Version_A,2025-01-08,Mobile,East,New,1,0,0,0,0,0,2025-01-06
EM109009,Promotional,Version_A,2025-05-28,Mobile,West,Returning,1,0,0,0,0,0,2025-05-26
EM109010,Promotional,Version_B,2025-05-27,Tablet,South,New,1,1,1,0,0,0,2025-05-26
EM109011,Promotional,Version_B,2025-01-18,Desktop,East,New,1,1,0,0,1,0,2025-01-13
EM109012,Welcome,Version_A,2025-01-02,Mobile,North,New,1,1,1,0,0,0,2024-12-30
